 -0.713216, -0.713216, -0.713216, -0.789890, -0.423180
 -0.881036, -0.881036, -0.881036, -1.142581, -1.027986
 -0.287838, -0.287838, -0.287838, 0.008793, -0.243010
 0.071268, 0.071268, 0.071268, 0.371062, 0.060168
 0.656783, 0.656783, 0.656783, 0.710661, 0.951905
 -1.139744, -1.139744, -1.139744, -1.005858, -1.408211
 1.212636, 1.212636, 1.212636, 1.470997, 1.060158
 0.833871, 0.833871, 0.833871, 1.114951, 0.729019
 0.730951, 0.730951, 0.730951, 0.451761, 0.621167
 -0.030650, -0.030650, -0.030650, 0.269040, -0.044285
 -0.765432, -0.765432, -0.765432, -0.980240, -0.556010
 -0.700147, -0.700147, -0.700147, -0.931025, -0.508587
 -0.809313, -0.809313, -0.809313, -0.630666, -1.050322
 -1.223449, -1.223449, -1.223449, -1.376521, -0.965439
 -1.566714, -1.566714, -1.566714, -1.444383, -1.840639
 -1.666081, -1.666081, -1.666081, -1.594351, -1.957379
 -0.349356, -0.349356, -0.349356, -0.051303, -0.315232
 -0.291170, -0.291170, -0.291170, 0.000705, -0.360518
 1.039489, 1.039489, 1.039489, 0.916661, 0.765786
 1.096083, 1.096083, 1.096083, 1.014184, 0.807479
 0.033198, 0.033198, 0.033198, -0.249938, -0.065966
 0.142602, 0.142602, 0.142602, 0.330890, 0.376157
 0.014178, 0.014178, 0.014178, 0.307718, -0.047745
 0.003608, 0.003608, 0.003608, 0.303194, -0.012152
 1.092901, 1.092901, 1.092901, 0.930690, 0.840536
 0.035471, 0.035471, 0.035471, -0.262755, 0.002894
 0.221064, 0.221064, 0.221064, -0.059011, 0.328572
 0.293657, 0.293657, 0.293657, 0.029830, 0.436468
 1.115941, 1.115941, 1.115941, 0.973658, 1.380054
 -0.345554, -0.345554, -0.345554, -0.076685, -0.478631
 1.637372, 1.637372, 1.637372, 1.527557, 1.358193
 1.553996, 1.553996, 1.553996, 1.413303, 1.289033
 0.875573, 0.875573, 0.875573, 0.638990, 1.060042
 -1.867796, -1.867796, -1.867796, -1.930675, -2.161132
 -2.036170, -2.036170, -2.036170, -1.799956, -1.851231
 -2.049232, -2.049232, -2.049232, -1.813951, -1.863106
 0.847394, 0.847394, 0.847394, 1.126389, 0.957672
 1.365474, 1.365474, 1.365474, 1.195413, 1.612616
 1.361290, 1.361290, 1.361290, 1.350394, 1.661092
 1.325396, 1.325396, 1.325396, 1.256142, 1.617293
 0.025601, 0.025601, 0.025601, 0.306613, -0.079433
 1.740236, 1.740236, 1.740236, 1.630888, 1.460875
 1.436395, 1.436395, 1.436395, 1.293487, 1.700170
 1.586059, 1.586059, 1.586059, 1.514166, 1.877317
 -0.118461, -0.118461, -0.118461, 0.023119, -0.382951
 0.085790, 0.085790, 0.085790, 0.378525, 0.020165
 1.872288, 1.872288, 1.872288, 1.918061, 1.575800
 1.861454, 1.861454, 1.861454, 1.917218, 1.566682
 0.093303, 0.093303, 0.093303, 0.349371, 0.249601
 -0.052560, -0.052560, -0.052560, 0.247203, -0.040646
 -1.274575, -1.274575, -1.274575, -1.064968, -1.059948
 -1.332645, -1.332645, -1.332645, -1.133542, -1.108239
 0.565540, 0.565540, 0.565540, 0.314930, 0.730448
 1.009863, 1.009863, 1.009863, 1.175530, 1.259972
 -0.836158, -0.836158, -0.836158, -1.110521, -0.714811
 -0.477598, -0.477598, -0.477598, -0.769481, -0.408287
 0.404507, 0.404507, 0.404507, 0.133971, 0.534162
 -0.359027, -0.359027, -0.359027, -0.077087, -0.461544
 -1.253527, -1.253527, -1.253527, -1.425689, -1.007844
 -1.309181, -1.309181, -1.309181, -1.464619, -1.052590
 1.025300, 1.025300, 1.025300, 0.844147, 1.264431
 0.660468, 0.660468, 0.660468, 0.566978, 0.945529
 -0.050993, -0.050993, -0.050993, -0.231458, -0.290644
 -0.058190, -0.058190, -0.058190, -0.181523, -0.331666
 -1.264373, -1.264373, -1.264373, -1.410976, -1.526113
 0.192088, 0.192088, 0.192088, 0.342870, 0.451443
 -0.026150, -0.026150, -0.026150, 0.273777, -0.019538
 -0.207067, -0.207067, -0.207067, 0.088329, -0.154708
 -0.816670, -0.816670, -0.816670, -1.083472, -0.679497
 -0.704762, -0.704762, -0.704762, -0.565161, -0.970302
 0.904385, 0.904385, 0.904385, 0.891216, 0.604674
 0.903961, 0.903961, 0.903961, 0.887912, 0.604391
 0.472489, 0.472489, 0.472489, 0.262217, 0.686465
 0.369175, 0.369175, 0.369175, 0.656342, 0.455978
 -0.387479, -0.387479, -0.387479, -0.683174, -0.336842
 -0.348326, -0.348326, -0.348326, -0.644852, -0.302805
 -0.876563, -0.876563, -0.876563, -1.008002, -1.146237
 0.165597, 0.165597, 0.165597, 0.054862, 0.444412
 0.135762, 0.135762, 0.135762, -0.162051, 0.171917
 0.116549, 0.116549, 0.116549, -0.181841, 0.147588
 1.066327, 1.066327, 1.066327, 0.876093, 1.298299
 0.325924, 0.325924, 0.325924, 0.354935, 0.624518
 -1.077089, -1.077089, -1.077089, -1.035732, -0.779953
 -1.086410, -1.086410, -1.086410, -1.099664, -0.786703
 0.734017, 0.734017, 0.734017, 0.600203, 0.465514
 -0.124235, -0.124235, -0.124235, -0.293657, 0.123346
 -0.196358, -0.196358, -0.196358, 0.014803, -0.409457
 -0.168975, -0.168975, -0.168975, 0.068450, -0.352358
 -1.200671, -1.200671, -1.200671, -1.127743, -0.909670
 0.199913, 0.199913, 0.199913, -0.018826, 0.405225
 -0.288722, -0.288722, -0.288722, -0.033875, -0.447004
 -0.290095, -0.290095, -0.290095, -0.035717, -0.449129
 -0.238355, -0.238355, -0.238355, -0.532510, -0.179424
 0.944157, 0.944157, 0.944157, 0.727444, 1.151607
 -0.115074, -0.115074, -0.115074, -0.398766, -0.212640
 -0.203029, -0.203029, -0.203029, -0.448729, -0.375168
 -0.864498, -0.864498, -0.864498, -0.726247, -1.130744
 0.203066, 0.203066, 0.203066, 0.375908, -0.042139
 0.162410, 0.162410, 0.162410, 0.454666, 0.094687
 0.185598, 0.185598, 0.185598, 0.475444, 0.108206
 0.405299, 0.405299, 0.405299, 0.695388, 0.328825
 1.667440, 1.667440, 1.667440, 1.708374, 1.370245
 1.151666, 1.151666, 1.151666, 0.923836, 1.346842
 1.528206, 1.528206, 1.528206, 1.376797, 1.787195
 -0.174571, -0.174571, -0.174571, 0.088152, -0.029737
 -1.275004, -1.275004, -1.275004, -1.556079, -1.170138
 0.014139, 0.014139, 0.014139, 0.313122, -0.010544
 0.019476, 0.019476, 0.019476, 0.317543, -0.014524
 -0.928136, -0.928136, -0.928136, -1.162389, -0.740718
 0.115612, 0.115612, 0.115612, 0.293508, -0.125951
 0.196667, 0.196667, 0.196667, 0.109991, 0.483873
 0.197884, 0.197884, 0.197884, 0.117329, 0.486866
 0.734182, 0.734182, 0.734182, 0.509904, 0.534935
 2.000196, 2.000196, 2.000196, 1.996449, 2.300172
 3.173880, 3.173880, 3.173880, 3.070434, 2.892280
 3.379175, 3.379175, 3.379175, 3.368646, 3.079359
 3.680634, 3.680634, 3.680634, 3.819897, 3.946351
 -4.059672, -4.059672, -4.059672, -4.262215, -3.838366
 -0.504728, -0.504728, -0.504728, -0.564740, -0.210792
 -0.317084, -0.317084, -0.317084, -0.553518, -0.132425
 0.232187, 0.232187, 0.232187, 0.199546, -0.066032
 0.453453, 0.453453, 0.453453, 0.730473, 0.568605
 -2.193024, -2.193024, -2.193024, -2.265406, -1.901886
 -2.238398, -2.238398, -2.238398, -2.279574, -1.941237
 1.579338, 1.579338, 1.579338, 1.625162, 1.282858
 -0.318084, -0.318084, -0.318084, -0.471974, -0.060561
 -0.663517, -0.663517, -0.663517, -0.885469, -0.461682
 -0.375528, -0.375528, -0.375528, -0.652929, -0.261297
 0.235057, 0.235057, 0.235057, 0.464988, 0.042361
 0.001338, 0.001338, 0.001338, 0.131234, 0.271758
 1.692508, 1.692508, 1.692508, 1.578468, 1.415029
 1.723022, 1.723022, 1.723022, 1.622008, 1.440540
 0.486241, 0.486241, 0.486241, 0.775978, 0.564036
 2.216394, 2.216394, 2.216394, 2.413053, 1.989843
 0.477472, 0.477472, 0.477472, 0.660754, 0.714975
 0.266172, 0.266172, 0.266172, 0.535376, 0.398571
 1.426465, 1.426465, 1.426465, 1.648984, 1.225256
 -0.474654, -0.474654, -0.474654, -0.550592, -0.764884
 -2.934768, -2.934768, -2.934768, -3.052173, -3.210841
 -2.729460, -2.729460, -2.729460, -2.884620, -2.986219
 2.351634, 2.351634, 2.351634, 2.509970, 2.096821
 -0.044965, -0.044965, -0.044965, 0.193502, -0.226990
 -0.210566, -0.210566, -0.210566, -0.432757, -0.412139
 -0.175879, -0.175879, -0.175879, -0.424179, -0.344245
 -0.916162, -0.916162, -0.916162, -0.714614, -1.138374
 0.940653, 0.940653, 0.940653, 1.034153, 1.225710
 0.103736, 0.103736, 0.103736, 0.381367, -0.009935
 0.117035, 0.117035, 0.117035, 0.388243, -0.011209
 0.037333, 0.037333, 0.037333, -0.159890, 0.263393
 1.253290, 1.253290, 1.253290, 1.378588, 0.980709
 -1.000148, -1.000148, -1.000148, -0.759937, -1.179866
 -1.102021, -1.102021, -1.102021, -0.876661, -1.300044
 0.522753, 0.522753, 0.522753, 0.511548, 0.822544
 0.317968, 0.317968, 0.317968, 0.358998, 0.020787
 0.357067, 0.357067, 0.357067, 0.065249, 0.426654
 0.451017, 0.451017, 0.451017, 0.164182, 0.538913
 0.160311, 0.160311, 0.160311, 0.442407, 0.058224
 0.412506, 0.412506, 0.412506, 0.618936, 0.630190
 -0.001351, -0.001351, -0.001351, -0.301351, -0.001073
 -0.126393, -0.126393, -0.126393, -0.425263, -0.100376
 -0.360933, -0.360933, -0.360933, -0.568869, -0.144687
 -0.675339, -0.675339, -0.675339, -0.942689, -0.539237
 1.463795, 1.463795, 1.463795, 1.426260, 1.166152
 1.470231, 1.470231, 1.470231, 1.445169, 1.171280
 0.224907, 0.224907, 0.224907, 0.516273, 0.296360
 -0.278075, -0.278075, -0.278075, 0.018167, -0.230741
 -0.220065, -0.220065, -0.220065, -0.490193, -0.089564
 -0.298144, -0.298144, -0.298144, -0.540509, -0.121341
 -0.674958, -0.674958, -0.674958, -0.406801, -0.540452
 -0.233095, -0.233095, -0.233095, -0.412672, -0.473412
 0.234597, 0.234597, 0.234597, 0.044162, 0.466404
 0.208595, 0.208595, 0.208595, -0.009388, 0.414710
 1.001728, 1.001728, 1.001728, 1.199746, 0.776364
 1.691392, 1.691392, 1.691392, 1.590525, 1.973926
 -2.123004, -2.123004, -2.123004, -2.328652, -1.904580
 -1.644195, -1.644195, -1.644195, -1.891954, -1.475033
 0.237502, 0.237502, 0.237502, -0.060632, 0.204095
 2.188440, 2.188440, 2.188440, 1.992922, 1.960903
 0.465105, 0.465105, 0.465105, 0.709129, 0.639611
 0.563693, 0.563693, 0.563693, 0.776459, 0.775189
 1.101562, 1.101562, 1.101562, 0.894353, 0.884619
 -0.942891, -0.942891, -0.942891, -1.184630, -1.120547
 -0.979616, -0.979616, -0.979616, -0.766322, -0.768652
 -1.106061, -1.106061, -1.106061, -0.923678, -0.867867
 0.837317, 0.837317, 0.837317, 0.694079, 1.100913
 0.157314, 0.157314, 0.157314, 0.454990, 0.120044
 0.342770, 0.342770, 0.342770, 0.544690, 0.564644
 0.258631, 0.258631, 0.258631, 0.507576, 0.426042
 -0.045287, -0.045287, -0.045287, 0.254244, -0.028503
 0.486236, 0.486236, 0.486236, 0.676536, 0.718154
 0.308084, 0.308084, 0.308084, 0.549514, 0.130006
 0.360791, 0.360791, 0.360791, 0.576452, 0.152248
 1.556053, 1.556053, 1.556053, 1.499608, 1.850695
 -0.316391, -0.316391, -0.316391, -0.023983, -0.249327
 -0.432597, -0.432597, -0.432597, -0.688840, -0.588607
 -0.347094, -0.347094, -0.347094, -0.619732, -0.472269
 0.107987, 0.107987, 0.107987, 0.406982, 0.083450
 -1.682404, -1.682404, -1.682404, -1.585380, -1.966281
 0.693657, 0.693657, 0.693657, 0.434915, 0.845488
 0.657830, 0.657830, 0.657830, 0.394644, 0.801820
 0.661918, 0.661918, 0.661918, 0.390440, 0.534249
 -0.009069, -0.009069, -0.009069, -0.299326, -0.084903
 -1.121889, -1.121889, -1.121889, -1.000305, -0.847632
 -1.176726, -1.176726, -1.176726, -1.091579, -0.889063
 0.471357, 0.471357, 0.471357, 0.438953, 0.173112
 -0.081479, -0.081479, -0.081479, -0.358718, 0.033145
 -0.856227, -0.856227, -0.856227, -1.067956, -0.643692
 -0.794699, -0.794699, -0.794699, -1.020725, -0.597437
 0.346637, 0.346637, 0.346637, 0.051334, 0.293758
 0.301699, 0.301699, 0.301699, 0.013517, 0.218325
 -0.479028, -0.479028, -0.479028, -0.220901, -0.326153
 -0.590530, -0.590530, -0.590530, -0.357114, -0.402071
 -0.363826, -0.363826, -0.363826, -0.268206, -0.648179
 -0.835459, -0.835459, -0.835459, -0.746664, -1.122017
 -0.231357, -0.231357, -0.231357, -0.086234, -0.493920
 -0.198207, -0.198207, -0.198207, 0.000292, -0.423148
 -1.012613, -1.012613, -1.012613, -0.862150, -1.272153
 -0.528894, -0.528894, -0.528894, -0.278785, -0.694561
 1.500096, 1.500096, 1.500096, 1.594743, 1.784775
 1.565787, 1.565787, 1.565787, 1.607077, 1.862933
 0.435882, 0.435882, 0.435882, 0.730892, 0.381394
 0.144242, 0.144242, 0.144242, 0.414744, 0.273966
 -0.000015, -0.000015, -0.000015, 0.299985, -0.000021
 -0.076166, -0.076166, -0.076166, 0.221753, -0.111434
 -1.061271, -1.061271, -1.061271, -1.191464, -1.331549
 0.319184, 0.319184, 0.319184, 0.308846, 0.019363
 0.485097, 0.485097, 0.485097, 0.749898, 0.344099
 0.224537, 0.224537, 0.224537, 0.517352, 0.159273
 0.740512, 0.740512, 0.740512, 0.923223, 0.978455
 -0.451987, -0.451987, -0.451987, -0.650260, -0.226847
 1.293188, 1.293188, 1.293188, 1.390479, 1.009402
 1.277112, 1.277112, 1.277112, 1.384142, 0.996854
 -0.810082, -0.810082, -0.810082, -0.734753, -1.100471
 0.055644, 0.055644, 0.055644, -0.244015, 0.069949
 1.830335, 1.830335, 1.830335, 1.805471, 1.531367
 1.832280, 1.832280, 1.832280, 1.811586, 1.532994
 0.597261, 0.597261, 0.597261, 0.316327, 0.702504
 0.298016, 0.298016, 0.298016, 0.488266, 0.066057
 -1.375535, -1.375535, -1.375535, -1.350530, -1.674491
 -1.367757, -1.367757, -1.367757, -1.327344, -1.665023
 0.907714, 0.907714, 0.907714, 1.109409, 0.685635
 0.482183, 0.482183, 0.482183, 0.244809, 0.665632
 1.520321, 1.520321, 1.520321, 1.515171, 1.220365
 0.538541, 0.538541, 0.538541, 0.338226, 0.761865
 0.468224, 0.468224, 0.468224, 0.239533, 0.662389
 1.142754, 1.142754, 1.142754, 0.937077, 0.924357
 0.144648, 0.144648, 0.144648, -0.114958, -0.005702
 0.670627, 0.670627, 0.670627, 0.409098, 0.523651
 0.788257, 0.788257, 0.788257, 0.542992, 0.615501
 -0.075410, -0.075410, -0.075410, -0.365199, 0.002196
 0.401361, 0.401361, 0.401361, 0.117959, 0.302958
 -1.628891, -1.628891, -1.628891, -1.536643, -1.343427
 -1.670966, -1.670966, -1.670966, -1.605809, -1.378128
 1.097622, 1.097622, 1.097622, 0.885697, 1.309961
 -1.318490, -1.318490, -1.318490, -1.506517, -1.084725
 -0.738005, -0.738005, -0.738005, -0.992729, -0.579526
 -1.034699, -1.034699, -1.034699, -1.236270, -0.812508
 1.413944, 1.413944, 1.413944, 1.540412, 1.141904
 -0.729600, -0.729600, -0.729600, -0.910211, -0.969141
 -0.288141, -0.288141, -0.288141, -0.584187, -0.239593
 0.007478, 0.007478, 0.007478, -0.292519, 0.006218
 -0.468303, -0.468303, -0.468303, -0.760210, -0.399088
 0.659016, 0.659016, 0.659016, 0.372681, 0.569506
 -2.007245, -2.007245, -2.007245, -1.963865, -1.710397
 -2.025593, -2.025593, -2.025593, -2.009360, -1.726032
 -0.498946, -0.498946, -0.498946, -0.230276, -0.632425
 -2.609730, -2.609730, -2.609730, -2.638373, -2.908360
 -1.879017, -1.879017, -1.879017, -1.679408, -1.655062
 -2.367049, -2.367049, -2.367049, -2.265036, -2.084926
 -1.943243, -1.943243, -1.943243, -2.114008, -2.189899
 -3.005391, -3.005391, -3.005391, -3.053227, -2.709229
 -0.727635, -0.727635, -0.727635, -0.652602, -1.018100
 -0.747113, -0.747113, -0.747113, -0.779556, -1.045354
 -0.246210, -0.246210, -0.246210, -0.168116, 0.043447
 -0.604099, -0.604099, -0.604099, -0.628461, -0.305090
 -0.569121, -0.569121, -0.569121, -0.354681, -0.359323
 -0.453611, -0.453611, -0.453611, -0.204535, -0.286394
 0.557846, 0.557846, 0.557846, 0.292120, 0.697093
 -1.591089, -1.591089, -1.591089, -1.594577, -1.291109
 0.184800, 0.184800, 0.184800, 0.082705, 0.466893
 0.196062, 0.196062, 0.196062, 0.175375, 0.495348
 0.399683, 0.399683, 0.399683, 0.108278, 0.328387
 -0.373915, -0.373915, -0.373915, -0.135896, -0.191304
 -0.109387, -0.109387, -0.109387, -0.066194, 0.187487
 -0.104853, -0.104853, -0.104853, -0.009874, 0.179716
 -0.197888, -0.197888, -0.197888, 0.096196, -0.138605
 0.633113, 0.633113, 0.633113, 0.487678, 0.895503
 -0.283253, -0.283253, -0.283253, -0.580540, -0.243002
 -0.164093, -0.164093, -0.164093, -0.463185, -0.140775
 -0.329299, -0.329299, -0.329299, -0.621633, -0.261916
 -0.660429, -0.660429, -0.660429, -0.386988, -0.537018
 0.955086, 0.955086, 0.955086, 1.015236, 1.248994
 0.912434, 0.912434, 0.912434, 1.018080, 1.193216
 -1.115762, -1.115762, -1.115762, -1.384697, -0.982819
 -0.785083, -0.785083, -0.785083, -0.505937, -0.675184
 -0.294839, -0.294839, -0.294839, -0.008734, -0.385083
 -0.398081, -0.398081, -0.398081, -0.123940, -0.519927
 0.705686, 0.705686, 0.705686, 0.441431, 0.847705
 0.201473, 0.201473, 0.201473, -0.093995, 0.149525
 0.460493, 0.460493, 0.460493, 0.320727, 0.195040
 0.494699, 0.494699, 0.494699, 0.401549, 0.209528
 -0.123381, -0.123381, -0.123381, 0.175600, -0.148078
 -0.490977, -0.490977, -0.490977, -0.373113, -0.766854
 1.247878, 1.247878, 1.247878, 1.378548, 1.517925
 1.240001, 1.240001, 1.240001, 1.374136, 1.508343
 -1.733631, -1.733631, -1.733631, -1.982705, -1.566411
 -0.884597, -0.884597, -0.884597, -0.994167, -0.605322
 -1.365025, -1.365025, -1.365025, -1.310308, -1.070057
 -1.330900, -1.330900, -1.330900, -1.245520, -1.043306
 -0.002352, -0.002352, -0.002352, 0.295967, 0.029360
 -1.167450, -1.167450, -1.167450, -1.365909, -1.392425
 0.983731, 0.983731, 0.983731, 1.131733, 1.244683
 1.039086, 1.039086, 1.039086, 1.157515, 1.314721
 0.142933, 0.142933, 0.142933, 0.442576, 0.128311
 0.701519, 0.701519, 0.701519, 0.816698, 0.424510
 -1.512244, -1.512244, -1.512244, -1.416742, -1.796637
 -1.568295, -1.568295, -1.568295, -1.513394, -1.863228
 1.542114, 1.542114, 1.542114, 1.708226, 1.791928
 -0.562633, -0.562633, -0.562633, -0.301357, -0.710061
 0.221537, 0.221537, 0.221537, 0.024414, 0.447685
 0.276494, 0.276494, 0.276494, 0.174829, 0.558742
 1.581156, 1.581156, 1.581156, 1.411701, 1.333597
 2.567606, 2.567606, 2.567606, 2.388401, 2.808201
 -1.444816, -1.444816, -1.444816, -1.355860, -1.158308
 -1.512695, -1.512695, -1.512695, -1.508355, -1.212726
 -3.723333, -3.723333, -3.723333, -3.886071, -3.471308
 -0.596241, -0.596241, -0.596241, -0.846177, -0.430313
 1.255859, 1.255859, 1.255859, 1.225419, 0.957408
 1.261014, 1.261014, 1.261014, 1.247086, 0.961337
 -0.454177, -0.454177, -0.454177, -0.158797, -0.506624
 -0.959757, -0.959757, -0.959757, -1.023832, -0.666680
 0.113088, 0.113088, 0.113088, 0.411278, 0.080189
 0.083282, 0.083282, 0.083282, 0.382302, 0.059054
 -0.348156, -0.348156, -0.348156, -0.595832, -0.178873
 0.069980, 0.069980, 0.069980, 0.362444, 0.003162
 -0.063712, -0.063712, -0.063712, -0.360795, -0.021973
 -0.138291, -0.138291, -0.138291, -0.424285, -0.047694
 -0.305577, -0.305577, -0.305577, -0.218995, -0.592811
 -1.237385, -1.237385, -1.237385, -1.095280, -1.501593
 0.041222, 0.041222, 0.041222, -0.258273, 0.058629
 0.087083, 0.087083, 0.087083, -0.210654, 0.123858
 -0.016260, -0.016260, -0.016260, 0.280975, -0.056899
 -0.640482, -0.640482, -0.640482, -0.690408, -0.344665
 0.458811, 0.458811, 0.458811, 0.179150, 0.350229
 0.583171, 0.583171, 0.583171, 0.316802, 0.445158
 -0.330805, -0.330805, -0.330805, -0.107851, -0.531532
 0.328667, 0.328667, 0.328667, 0.096296, 0.518413
 -0.619804, -0.619804, -0.619804, -0.546121, -0.328994
 -0.638668, -0.638668, -0.638668, -0.624422, -0.339007
 -0.845597, -0.845597, -0.845597, -1.027930, -0.607365
 0.283084, 0.283084, 0.283084, 0.556769, 0.160216
 -0.425649, -0.425649, -0.425649, -0.609071, -0.663043
 -0.404830, -0.404830, -0.404830, -0.602369, -0.630613
 -0.386648, -0.386648, -0.386648, -0.633239, -0.557507
 -0.350454, -0.350454, -0.350454, -0.101468, -0.517803
 -0.127976, -0.127976, -0.127976, 0.147869, -0.010038
 -0.094322, -0.094322, -0.094322, 0.192809, -0.007398
 1.036688, 1.036688, 1.036688, 1.097046, 0.742822
 -0.914962, -0.914962, -0.914962, -0.807615, -1.195099
 -1.013860, -1.013860, -1.013860, -1.140249, -1.285937
 -0.854675, -0.854675, -0.854675, -1.048052, -1.084034
