0,0300656
0,0301328
0,0300736
0,0300667
0,0300748
0,0300962
0,0301608
0,0301018
0,0300652
0,0300947
0,0301327
0,0300937
0,0300773
0,0301358
0,0300948
0,0301121
0,0301189
0,0301477
0,0301667
0,0301166
0,0301626
0,0300835
0,0301616
0,0301606
0,0300761
0,0300798
0,0300760
0,0300839
0,0300873
0,0300574
0,0300922
0,0300893
0,0300651
0,0301392
0,0301132
0,0301510
0,0300818
0,0301046
0,0301212
0,0300816
0,0300727
0,0301570
0,0300672
0,0300658
0,0300386
0,0300690
0,0300891
0,0300753
0,0300908
0,0300674
0,0300945
0,0300740
0,0300711
0,0300631
0,0300717
0,0300811
0,0300769
0,0300652
0,0301503
0,0301145
0,0300699
0,0300922
0,0300690
0,0301013
0,0300756
0,0300972
0,0301625
0,0301572
0,0300738
0,0300637
0,0300748
0,0300855
0,0300675
0,0300811
0,0301021
0,0300579
0,0301151
0,0300727
0,0300757
0,0301665
0,0301173
0,0300728
0,0301022
0,0300934
0,0300918
0,0301102
0,0300697
0,0301352
0,0300679
0,0301150
0,0300877
0,0300820
0,0301499
0,0301188
0,0301066
0,0300986
0,0300658
0,0300708
0,0301125
0,0300997
0,0300788
0,0301719
0,0301000
0,0300665
0,0300650
0,0300864
0,0300776
0,0301209
0,0300813
0,0300996
0,0300832
0,0300879
0,0301350
0,0300856
0,0301244
0,0300943
0,0300735
0,0300801
0,0300917
0,0301353
0,0301100
0,0300748
0,0301054
0,0300738
0,0301019
0,0300929
0,0300927
0,0300807
0,0300921
0,0301609
0,0301272
0,0301180
0,0301281
0,0300995
0,0303345
0,0300701
0,0301630
0,0300630
0,0300627
0,0300660
0,0300678
0,0300667
0,0300633
0,0300944
0,0300592
0,0300736
0,0300941
0,0300939
0,0300664
0,0301179
0,0301571
0,0300994
0,0301002
0,0301275
0,0300829
0,0300785
0,0300788
0,0300865
0,0300857
0,0300696
0,0300995
0,0300836
0,0300684
0,0300865
0,0300818
0,0300938
0,0301093
0,0300733
0,0301339
0,0300967
0,0300816
0,0300668
0,0300913
0,0300812
0,0300674
0,0300716
0,0300778
0,0301056
0,0300706
0,0300943
0,0300821
0,0301122
0,0300640
0,0300654
0,0300657
0,0300921
0,0300656
0,0300704
0,0300710
0,0300804
0,0300662
0,0300618
0,0300621
0,0300678
0,0300617
0,0300656
0,0300680
0,0300655
0,0300858
0,0300718
0,0301053
0,0300748
0,0300950
0,0300636
0,0300884
0,0300707
0,0300650
0,0300672
0,0300645
0,0300765
0,0300613
0,0300610
0,0300689
0,0300925
0,0300827
0,0300883
0,0301036
0,0300686
0,0300753
0,0301000
0,0300714
0,0300637
0,0300788
0,0300908
0,0301303
0,0301135
0,0301514
0,0300978
0,0301092
0,0301515
0,0301091
0,0301057
0,0301029
0,0300739
0,0300653
0,0300697
0,0300909
0,0300857
0,0301060
0,0301010
0,0300714
0,0300617
0,0300700
0,0300649
0,0300757
0,0301078
0,0301513
0,0300955
0,0300697
0,0300619
0,0300700
0,0301049
0,0300720
0,0300756
0,0300756
0,0301184
0,0301610
0,0301496
0,0301579
0,0301563
0,0300847
0,0300757
0,0300834
0,0300630
0,0300711
0,0300719
0,0300624
0,0300630
0,0300660
0,0300771
0,0301050
0,0301923
0,0300597
0,0300800
0,0300758
0,0300665
0,0300712
0,0300781
0,0301242
0,0300683
0,0301028
0,0300790
0,0300919
0,0300929
