0,0401327
0,0401442
0,0400671
0,0400936
0,0400617
0,0400776
0,0400994
0,0401471
0,0400666
0,0400828
0,0400748
0,0400948
0,0400853
0,0401686
0,0400922
0,0401592
0,0401593
0,0401581
0,0401307
0,0400694
0,0400817
0,0400636
0,0400764
0,0400929
0,0400704
0,0401183
0,0400952
0,0400778
0,0400672
0,0400730
0,0400901
0,0400740
0,0400704
0,0400694
0,0400618
0,0400980
0,0400694
0,0400765
0,0400647
0,0400729
0,0400647
0,0400704
0,0400763
0,0400929
0,0400689
0,0400716
0,0400827
0,0400786
0,0400682
0,0400712
0,0401081
0,0400790
0,0400650
0,0400636
0,0400873
0,0400935
0,0400771
0,0401060
0,0401275
0,0401302
0,0400989
0,0401324
0,0401512
0,0400925
0,0401002
0,0400733
0,0400690
0,0400991
0,0401122
0,0400723
0,0401175
0,0401162
0,0400615
0,0401610
0,0400909
0,0400990
0,0400765
0,0400763
0,0400662
0,0400886
0,0401168
0,0400779
0,0400712
0,0400906
0,0400772
0,0401511
0,0401229
0,0400856
0,0400915
0,0400859
0,0400672
0,0400889
0,0401332
0,0401217
0,0401630
0,0401667
0,0401046
0,0401575
0,0401595
0,0400881
0,0401444
0,0400674
0,0400663
0,0400651
0,0400635
0,0400605
0,0400704
0,0400808
0,0400848
0,0400826
0,0400902
0,0400957
0,0400842
0,0400826
0,0401187
0,0401561
0,0400972
0,0400713
0,0400873
0,0400903
0,0400782
0,0400917
0,0400786
0,0400958
0,0400963
0,0400980
0,0400801
0,0400831
0,0400690
0,0400913
0,0401002
0,0400621
0,0400808
0,0400687
0,0400668
0,0400766
0,0400720
0,0400693
0,0400718
0,0400782
0,0401119
0,0400659
0,0400950
0,0400679
0,0400732
0,0400737
0,0400658
0,0400757
0,0400853
0,0400755
0,0401341
0,0400648
0,0400675
0,0400756
0,0401042
0,0400626
0,0400654
0,0400662
0,0400664
0,0400754
0,0400630
0,0400650
0,0401315
0,0400657
0,0401003
0,0400693
0,0400889
0,0400845
0,0401518
0,0401562
0,0401963
0,0401592
0,0400959
0,0401062
0,0401145
0,0400703
0,0400656
0,0400618
0,0400709
0,0400641
0,0400610
0,0400594
0,0400774
0,0400923
0,0401543
0,0401038
0,0400642
0,0400655
0,0401125
0,0400618
0,0401557
0,0401076
0,0401657
0,0401530
0,0401575
0,0400663
0,0400700
0,0400815
0,0400754
0,0401449
0,0400652
0,0400724
0,0400640
0,0400758
0,0400990
0,0400630
0,0400869
0,0400808
0,0400727
0,0400967
0,0400909
0,0400612
0,0400820
0,0400768
0,0400800
0,0401053
0,0401554
0,0401576
0,0400852
0,0400651
0,0400621
0,0400696
0,0400645
0,0400611
0,0400704
0,0400726
0,0400685
0,0400890
0,0400902
0,0400735
0,0400644
0,0400744
0,0400738
0,0400602
0,0400708
0,0400807
0,0400883
0,0400822
0,0400714
0,0400718
0,0400630
0,0400810
0,0400699
0,0400727
0,0401008
0,0400902
0,0401083
0,0400645
0,0400909
0,0400927
0,0400640
0,0400729
0,0400863
0,0400626
0,0400777
0,0400620
0,0400696
0,0400705
0,0400703
0,0400623
0,0400855
0,0400971
0,0401297
0,0400631
0,0400578
0,0400615
0,0400687
0,0400974
0,0400926
0,0400975
0,0400750
0,0400697
0,0400837
0,0400791
0,0400677
0,0400922
0,0400810
0,0400938
0,0400951
0,0401020
0,0400858
0,0400668
0,0400919
0,0400779
0,0400758
0,0400658
0,0400632
0,0401584
0,0400928
0,0400676
0,0401372
0,0401634
0,0401215
0,0400984
0,0401548
0,0400949
0,0401168
0,0401566
0,0401129
0,0401618
0,0401600
0,0400682
0,0401491
0,0401197
0,0401029
0,0401289
0,0401494
0,0401164
0,0400951
0,0401221
0,0401594
0,0400967
0,0400901
0,0401671
0,0400874
0,0401231
0,0401574
0,0401600
0,0401546
0,0401038
0,0400424
0,0401668
0,0401264
0,0401639
0,0400692
0,0400760
0,0400656
0,0400671
0,0400914
0,0400660
0,0400529
0,0400699
0,0400667
0,0400807
0,0400894
0,0400931
0,0401117
0,0400741
0,0400671
0,0400831
0,0400631
0,0400974
0,0400856
0,0400843
0,0400992
0,0401277
0,0400934
0,0401049
0,0400938
0,0401035
0,0400744
0,0400648
0,0400668
0,0400512
0,0400629
0,0401345
0,0400875
0,0400884
0,0400983
0,0401147
0,0401021
0,0400942
0,0400631
0,0400865
0,0400664
0,0400600
0,0401106
0,0400953
0,0400708
0,0400747
0,0400676
0,0400723
0,0401584
0,0401469
0,0401543
0,0401566
0,0400918
0,0400670
0,0400884
0,0401428
0,0401472
0,0401225
0,0400665
0,0401464
0,0401616
0,0401562
0,0401473
0,0401449
0,0401123
0,0400714
0,0400930
0,0400918
0,0400679
0,0401344
0,0401484
0,0400832
0,0401497
0,0401629
0,0401252
0,0400781
0,0401994
0,0401131
0,0401588
0,0400708
0,0401243
0,0403521
0,0401160
0,0400796
0,0401141
0,0400869
0,0401068
0,0401370
0,0400756
0,0400826
0,0400962
0,0400830
0,0401112
0,0401551
0,0401563
0,0400906
0,0401085
0,0400900
0,0401517
0,0401710
0,0401581
0,0401507
0,0401140
0,0401403
0,0400746
0,0401484
0,0400878
0,0401116
0,0400667
0,0401351
0,0400708
0,0401088
0,0400737
0,0400718
0,0400680
0,0400676
0,0401345
0,0400881
0,0401465
0,0401204
0,0400934
0,0400949
0,0400888
0,0400933
0,0401208
0,0400891
0,0401570
0,0400935
0,0400732
0,0401025
0,0401692
0,0400851
0,0401434
0,0401000
0,0400822
0,0401510
0,0401184
0,0400841
0,0401136
0,0400669
0,0401439
0,0401605
0,0401129
0,0400940
0,0401529
0,0400898
0,0400814
0,0400753
0,0401628
0,0400870
0,0401524
0,0401537
0,0400785
0,0401415
0,0401131
0,0401421
0,0400678
0,0400678
0,0401397
0,0401472
0,0401559
0,0401663
0,0400641
0,0401057
0,0400692
0,0400590
0,0400857
0,0400744
0,0402583
0,0400885
0,0400896
0,0401107
0,0401760
0,0401333
0,0400654
0,0401021
